,fit_time,score_time,test_loss_constraint,train_loss_constraint,test_mse,train_mse,test_R2,train_R2
0,580.0985009670258,3.25864315032959,0.0004433740978129208,0.00042846440919674933,0.014449553024582661,0.013134888656577269,0.7816234434530871,0.7901072708888139
1,579.8370082378387,7.073589563369751,0.00044503723620437086,0.00042497352114878595,0.01374240390101089,0.013229088804236337,0.7859884656908527,0.7902147484441271
2,581.0384545326233,5.4705891609191895,0.00040396820986643434,0.0003911650273948908,0.014115381792006509,0.013154828354100706,0.7773373057113894,0.7915455856832732
3,572.6974573135376,6.3115012645721436,0.00043695527710951865,0.00041031400905922055,0.015267668510318105,0.012850461187969902,0.755402032224798,0.7974520371591379
4,592.5953433513641,3.4006881713867188,0.00039043763536028564,0.0004204531433060765,0.013187238382657028,0.013439127955069958,0.7789896959562846,0.7904323150437251
