,fit_time,score_time,test_loss_constraint,train_loss_constraint,test_mse,train_mse,test_R2,train_R2
0,1282.4032258987427,16.389682054519653,2.874675737984944e-05,2.8233682314748876e-05,2.8418656928755224e-05,2.9719236977386822e-05,0.9992703282640231,0.9991102420071273
1,1287.4677467346191,13.591402769088745,2.2841772079118527e-05,2.475676046742592e-05,1.908172004586232e-05,2.650063942803346e-05,0.9997941786786432,0.9991722596399376
2,1288.8793847560883,17.0350444316864,2.6953668566420674e-05,2.5511428248137236e-05,4.082745861816277e-05,2.3477140994237565e-05,0.9978616648757088,0.9995448343030325
3,1270.889033794403,19.64228320121765,2.708794090722222e-05,2.6974679713021033e-05,2.403471368714745e-05,2.730507997021139e-05,0.9996151101461809,0.9992582914542024
4,1288.2132709026337,15.540641069412231,3.0265933673945256e-05,3.0489149139611982e-05,2.4291497470580048e-05,2.9427434982261424e-05,0.9998346627517974,0.9993126756785069
