,fit_time,score_time,test_loss_constraint,train_loss_constraint,test_mse,train_mse,test_R2,train_R2
0,4095.595195531845,5.870626926422119,2.2092051949584857e-05,3.7957429412927013e-06,0.0005573224785493829,0.0004091132460796144,0.7674148685987321,0.7382727494297012
1,4081.8146011829376,10.79975152015686,4.9102181947091594e-06,5.1846022870449815e-06,0.001322800076200025,0.001134492218642158,0.2293133058758984,0.337344375629568
2,4114.4201130867,2.89217209815979,2.93562197839492e-06,3.175248821207788e-06,0.0005764119911913784,0.0007827578809063557,0.5710225868562792,0.5599425662427271
3,4092.136435031891,5.928124666213989,1.5056725715112407e-05,3.682075885080849e-06,0.002100825911884826,0.0014424061227011203,-0.37200553274032844,0.1777526705623229
4,4120.367377996445,1.6176249980926514,6.564887371496297e-06,6.641558229603106e-06,0.0009054856117912095,0.0005359921802904618,0.4025024253954016,0.6967029880006415
